term_code,class_nbr,meeting_seq,component,section_code,days,start_time,end_time,period_raw,room_code,room_name,meeting_dates_raw,instructor,source_snapshot_id,captured_at
2420,5335,3,LEC,-,Th,11:30AM,12:15PM,Th 11:30AM - 12:15PM,KKB_101,,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",- Dr. MA Pui Kit,2026-08-15T00-47-47+08-00,
2420,5335,4,TUT,-T01,TBA,,,TBA,NRR,,07/09/2026 - 30/11/2026,- Dr. MA Pui Kit,2026-08-15T00-47-47+08-00,
2420,5647,1,LEC,-,Th,09:30AM,11:15AM,Th 09:30AM - 11:15AM,MMW_LT1,,"9/10, 9/17, 9/24",- Professor CHAN Chun Kit,2026-08-15T00-47-47+08-00,
2420,5647,2,LEC,-,Th,09:30AM,11:15AM,Th 09:30AM - 11:15AM,MMW_LT1,,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",- Professor CHAN Chun Kit,2026-08-15T00-47-47+08-00,
2420,5647,3,LAB,-L01,Th,02:30PM,04:15PM,Th 02:30PM - 04:15PM,ERB_1007,,"9/10, 9/17, 9/24",- Professor CHAN Chun Kit,2026-08-15T00-47-47+08-00,
2420,5647,4,LAB,-L01,Th,02:30PM,04:15PM,Th 02:30PM - 04:15PM,ERB_1007,,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",- Professor CHAN Chun Kit,2026-08-15T00-47-47+08-00,
2420,5233,1,LEC,-,Tu,10:30AM,12:15PM,Tu 10:30AM - 12:15PM,ELB_LT1,,"9/8, 9/15, 9/22, 9/29, 10/6, 10/13, 10/20, 10/27, 11/3, 11/10, 11/17, 11/24, 12/1",- Professor YAN Wenjing,2026-08-15T00-47-47+08-00,
2420,5233,2,LEC,-,We,11:30AM,12:15PM,We 11:30AM - 12:15PM,ELB_LT1,,"9/9, 9/16, 9/23, 9/30, 10/7, 10/14, 10/21, 10/28, 11/4, 11/11, 11/18, 11/25, 12/2",- Professor YAN Wenjing,2026-08-15T00-47-47+08-00,
2420,5233,3,TUT,-T01,TBA,,,TBA,NRR,,07/09/2026 - 30/11/2026,- Professor YAN Wenjing,2026-08-15T00-47-47+08-00,
2420,4955,1,LEC,-,We,07:00PM,10:00PM,We 07:00PM - 10:00PM,CYT_LT1B,,"9/9, 9/16, 9/23, 9/30, 10/7, 10/14, 10/21, 10/28, 11/4, 11/11, 11/18, 11/25, 12/2",- Dr. MA Pui Kit,2026-08-15T00-47-47+08-00,
2420,4955,2,TUT,-T01,TBA,,,TBA,NRR,,07/09/2026 - 30/11/2026,- Dr. MA Pui Kit,2026-08-15T00-47-47+08-00,
2420,6367,1,LAB,-L01,TBA,,,TBA,NRR,,07/09/2026 - 30/11/2026,- Professor LEE Yiu Bun,2026-08-15T00-47-47+08-00,
2420,6366,1,LAB,-L01,TBA,,,TBA,NRR,,07/09/2026 - 30/11/2026,- Professor LEE Yiu Bun,2026-08-15T00-47-47+08-00,
2420,4888,1,LAB,-L01,Fr,09:30AM,11:15AM,Fr 09:30AM - 11:15AM,LSB_LT4,,"9/11, 9/18, 9/25, 10/2, 10/9, 10/16, 10/23, 10/30, 11/6, 11/13, 11/20, 11/27, 12/4",- Professor ZHOU Yajin,2026-08-15T00-47-47+08-00,
2420,6567,1,PRJ,AJ01,TBA,,,TBA,NRR,,07/09/2026 - 30/11/2026,- Professor CHAN Chun Kit,2026-08-15T00-47-47+08-00,
2420,6176,1,PRJ,AAJ1,TBA,,,TBA,NRR,,07/09/2026 - 30/11/2026,- Dr. MA Pui Kit,2026-08-15T00-47-47+08-00,
2420,6207,1,PRJ,ACJ1,TBA,,,TBA,NRR,,07/09/2026 - 30/11/2026,- Professor OUYANG Wanli,2026-08-15T00-47-47+08-00,
2420,8032,1,PRJ,ADJ1,TBA,,,TBA,NRR,,07/09/2026 - 30/11/2026,- Professor YAN Wenjing,2026-08-15T00-47-47+08-00,
2420,4889,1,PRJ,AEJ1,TBA,,,TBA,NRR,,07/09/2026 - 30/11/2026,- Professor ZHOU Yajin,2026-08-15T00-47-47+08-00,
2420,6329,1,PRJ,BJ01,TBA,,,TBA,NRR,,07/09/2026 - 30/11/2026,- Professor CHEN Lian Kuan,2026-08-15T00-47-47+08-00,
2420,4890,1,PRJ,CJ01,TBA,,,TBA,NRR,,07/09/2026 - 30/11/2026,- Professor XUE Diwen,2026-08-15T00-47-47+08-00,
2420,8035,1,PRJ,DJ01,TBA,,,TBA,NRR,,07/09/2026 - 30/11/2026,- Professor CHEN He,2026-08-15T00-47-47+08-00,
2420,6466,1,PRJ,EJ01,TBA,,,TBA,NRR,,07/09/2026 - 30/11/2026,- Professor YUE Xiangyu,2026-08-15T00-47-47+08-00,
2420,6465,1,PRJ,FJ01,TBA,,,TBA,NRR,,07/09/2026 - 30/11/2026,- Professor XUE Tianfan,2026-08-15T00-47-47+08-00,
2420,8016,1,PRJ,GJ01,TBA,,,TBA,NRR,,07/09/2026 - 30/11/2026,- Professor Amin AMINZADEH GOHARI,2026-08-15T00-47-47+08-00,
2420,6330,1,PRJ,HJ01,TBA,,,TBA,NRR,,07/09/2026 - 30/11/2026,- Professor LAU Wing Cheong,2026-08-15T00-47-47+08-00,
2420,6331,1,PRJ,IJ01,TBA,,,TBA,NRR,,07/09/2026 - 30/11/2026,- Professor CHOW Sze Ming,2026-08-15T00-47-47+08-00,
2420,8033,1,PRJ,JJ01,TBA,,,TBA,NRR,,07/09/2026 - 30/11/2026,- Professor LEE Yiu Bun,2026-08-15T00-47-47+08-00,
2420,8034,1,PRJ,KJ01,TBA,,,TBA,NRR,,07/09/2026 - 30/11/2026,- Professor LIN Dahua,2026-08-15T00-47-47+08-00,
2420,6332,1,PRJ,LJ01,TBA,,,TBA,NRR,,07/09/2026 - 30/11/2026,- Professor LIEW Soung Chang,2026-08-15T00-47-47+08-00,
2420,6333,1,PRJ,MJ01,TBA,,,TBA,NRR,,07/09/2026 - 30/11/2026,- Professor LOK Tat Ming,2026-08-15T00-47-47+08-00,
2420,7893,1,PRJ,NJ01,TBA,,,TBA,NRR,,07/09/2026 - 30/11/2026,- Professor Chandrasekhar MADHAVAN NAIR,2026-08-15T00-47-47+08-00,
2420,6464,1,PRJ,OJ01,TBA,,,TBA,NRR,,07/09/2026 - 30/11/2026,- Professor LIN Xiaojun,2026-08-15T00-47-47+08-00,
2420,6034,1,PRJ,PJ01,TBA,,,TBA,NRR,,07/09/2026 - 30/11/2026,- Professor ZHAO Changhong,2026-08-15T00-47-47+08-00,
2420,6184,1,PRJ,QJ01,TBA,,,TBA,NRR,,07/09/2026 - 30/11/2026,- Professor YEUNG Wai Ho,2026-08-15T00-47-47+08-00,
2420,6104,1,PRJ,RJ01,TBA,,,TBA,NRR,,07/09/2026 - 30/11/2026,- Professor ZHANG Yingjun,2026-08-15T00-47-47+08-00,
2420,6038,1,PRJ,TJ01,TBA,,,TBA,NRR,,07/09/2026 - 30/11/2026,- Professor LI Cheuk Ting,2026-08-15T00-47-47+08-00,
2420,6284,1,PRJ,UJ01,TBA,,,TBA,NRR,,07/09/2026 - 30/11/2026,- Dr. YIP Kit Sang Danny,2026-08-15T00-47-47+08-00,
2420,6185,1,PRJ,VJ01,TBA,,,TBA,NRR,,07/09/2026 - 30/11/2026,- Professor Pascal Olivier VONTOBEL,2026-08-15T00-47-47+08-00,
2420,6467,1,PRJ,WJ01,TBA,,,TBA,NRR,,07/09/2026 - 30/11/2026,- Dr. YIN Ho Fai Hoover,2026-08-15T00-47-47+08-00,
2420,6334,1,PRJ,XJ01,TBA,,,TBA,NRR,,07/09/2026 - 30/11/2026,- Professor CHAN Yuen Yan,2026-08-15T00-47-47+08-00,
2420,7894,1,PRJ,YJ01,TBA,,,TBA,NRR,,07/09/2026 - 30/11/2026,- Professor XING Guoliang,2026-08-15T00-47-47+08-00,
2420,6468,1,PRJ,ZJ01,TBA,,,TBA,NRR,,07/09/2026 - 30/11/2026,- Professor YAN Zhenyu,2026-08-15T00-47-47+08-00,
2420,8620,1,PRJ,ABJ1,TBA,,,TBA,NRR,,07/09/2026 - 30/11/2026,- Professor CHEN Hongkai,2026-08-15T00-47-47+08-00,
2420,7828,1,PRJ,AFJ1,TBA,,,TBA,NRR,,07/09/2026 - 30/11/2026,- Staff,2026-08-15T00-47-47+08-00,
2420,7895,1,PRJ,FJ01,TBA,,,TBA,NRR,,07/09/2026 - 30/11/2026,- Professor XUE Tianfan,2026-08-15T00-47-47+08-00,
2420,7948,1,PRJ,SJ01,TBA,,,TBA,NRR,,07/09/2026 - 30/11/2026,- Professor ZHANG Kehuan,2026-08-15T00-47-47+08-00,
2420,8036,1,PRJ,UJ01,TBA,,,TBA,NRR,,07/09/2026 - 30/11/2026,- Dr. YIP Kit Sang Danny,2026-08-15T00-47-47+08-00,
2420,8614,1,PRJ,ZJ01,TBA,,,TBA,NRR,,07/09/2026 - 30/11/2026,- Professor YAN Zhenyu,2026-08-15T00-47-47+08-00,
2420,7195,1,LEC,-,Mo,09:30AM,11:15AM,Mo 09:30AM - 11:15AM,LSK_515,,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",- Staff,2026-08-15T01-53-13+08-00-full-term-1,
2420,7195,2,LEC,-,Mo,09:30AM,11:15AM,Mo 09:30AM - 11:15AM,LSK_515,,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",- Staff,2026-08-15T01-53-13+08-00-full-term-1,
2420,7195,3,LEC,-,Fr,09:30AM,10:15AM,Fr 09:30AM - 10:15AM,LSK_206,,"9/11, 9/18, 9/25, 10/2, 10/9, 10/16, 10/23, 10/30, 11/6, 11/13, 11/20, 11/27, 12/4",- Staff,2026-08-15T01-53-13+08-00-full-term-1,
2420,7195,4,TUT,-T01,Fr,10:30AM,11:15AM,Fr 10:30AM - 11:15AM,LSK_206,,"9/11, 9/18, 9/25, 10/2, 10/9, 10/16, 10/23, 10/30, 11/6, 11/13, 11/20, 11/27, 12/4",- Staff,2026-08-15T01-53-13+08-00-full-term-1,
2420,5777,1,LEC,-,Tu,03:30PM,05:15PM,Tu 03:30PM - 05:15PM,LSK_514,,"9/8, 9/15, 9/22, 9/29, 10/6, 10/13, 10/20, 10/27, 11/3, 11/10, 11/17, 11/24, 12/1",- Dr. YIP Long Sang Kenny,2026-08-15T01-53-13+08-00-full-term-1,
2420,5777,2,LEC,-,Th,09:30AM,10:15AM,Th 09:30AM - 10:15AM,LSK_206,,"9/10, 9/17, 9/24",- Dr. YIP Long Sang Kenny,2026-08-15T01-53-13+08-00-full-term-1,
2420,5777,3,LEC,-,Th,09:30AM,10:15AM,Th 09:30AM - 10:15AM,LSK_206,,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",- Dr. YIP Long Sang Kenny,2026-08-15T01-53-13+08-00-full-term-1,
2420,5777,4,TUT,-T01,Th,10:30AM,11:15AM,Th 10:30AM - 11:15AM,LSK_206,,"9/10, 9/17, 9/24",- Dr. YIP Long Sang Kenny,2026-08-15T01-53-13+08-00-full-term-1,
2420,5777,5,TUT,-T01,Th,10:30AM,11:15AM,Th 10:30AM - 11:15AM,LSK_206,,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",- Dr. YIP Long Sang Kenny,2026-08-15T01-53-13+08-00-full-term-1,
2420,7053,1,LEC,-,Tu,01:30PM,03:15PM,Tu 01:30PM - 03:15PM,SC_L5,,"9/8, 9/15, 9/22, 9/29, 10/6, 10/13, 10/20, 10/27, 11/3, 11/10, 11/17, 11/24, 12/1",- Dr. XU Lingda,2026-08-15T01-53-13+08-00-full-term-1,
2420,7053,2,LEC,-,Th,01:30PM,02:15PM,Th 01:30PM - 02:15PM,LSK_206,,"9/10, 9/17, 9/24",- Dr. XU Lingda,2026-08-15T01-53-13+08-00-full-term-1,
2420,7053,3,LEC,-,Th,01:30PM,02:15PM,Th 01:30PM - 02:15PM,LSK_206,,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",- Dr. XU Lingda,2026-08-15T01-53-13+08-00-full-term-1,
2420,7053,4,TUT,-T01,Th,02:30PM,03:15PM,Th 02:30PM - 03:15PM,LSK_206,,"9/10, 9/17, 9/24",- Dr. XU Lingda,2026-08-15T01-53-13+08-00-full-term-1,
2420,7053,5,TUT,-T01,Th,02:30PM,03:15PM,Th 02:30PM - 03:15PM,LSK_206,,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",- Dr. XU Lingda,2026-08-15T01-53-13+08-00-full-term-1,
2420,5072,1,LEC,-,Mo,09:30AM,11:15AM,Mo 09:30AM - 11:15AM,LSK_306,,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",- Dr. LIN Lap Ming,2026-08-15T01-53-13+08-00-full-term-1,
2420,5072,2,LEC,-,Mo,09:30AM,11:15AM,Mo 09:30AM - 11:15AM,LSK_306,,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",- Dr. LIN Lap Ming,2026-08-15T01-53-13+08-00-full-term-1,
2420,5072,3,LEC,-,We,12:30PM,01:15PM,We 12:30PM - 01:15PM,LSK_301,,"9/9, 9/16, 9/23, 9/30, 10/7, 10/14, 10/21, 10/28, 11/4, 11/11, 11/18, 11/25, 12/2",- Dr. LIN Lap Ming,2026-08-15T01-53-13+08-00-full-term-1,
2420,5072,4,TUT,-T01,We,01:30PM,02:15PM,We 01:30PM - 02:15PM,LSK_301,,"9/9, 9/16, 9/23, 9/30, 10/7, 10/14, 10/21, 10/28, 11/4, 11/11, 11/18, 11/25, 12/2",- Dr. LIN Lap Ming,2026-08-15T01-53-13+08-00-full-term-1,
2420,7062,1,LEC,-,Mo,02:30PM,04:15PM,Mo 02:30PM - 04:15PM,SC_LG23,,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",- Dr. XU Lingda,2026-08-15T01-53-13+08-00-full-term-1,
2420,7062,2,LEC,-,Mo,02:30PM,04:15PM,Mo 02:30PM - 04:15PM,SC_LG23,,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",- Dr. XU Lingda,2026-08-15T01-53-13+08-00-full-term-1,
2420,7062,3,LEC,-,We,09:30AM,10:15AM,We 09:30AM - 10:15AM,LSK_301,,"9/9, 9/16, 9/23, 9/30, 10/7, 10/14, 10/21, 10/28, 11/4, 11/11, 11/18, 11/25, 12/2",- Dr. XU Lingda,2026-08-15T01-53-13+08-00-full-term-1,
2420,7062,4,TUT,-T01,We,10:30AM,11:15AM,We 10:30AM - 11:15AM,LSK_301,,"9/9, 9/16, 9/23, 9/30, 10/7, 10/14, 10/21, 10/28, 11/4, 11/11, 11/18, 11/25, 12/2",- Dr. XU Lingda,2026-08-15T01-53-13+08-00-full-term-1,
2420,5086,1,LEC,-,Mo,03:30PM,05:15PM,Mo 03:30PM - 05:15PM,ERB_706,,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",- Staff,2026-08-15T01-53-13+08-00-full-term-1,
2420,5086,2,LEC,-,Mo,03:30PM,05:15PM,Mo 03:30PM - 05:15PM,ERB_706,,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",- Staff,2026-08-15T01-53-13+08-00-full-term-1,
2420,5086,3,LEC,-,We,09:30AM,10:15AM,We 09:30AM - 10:15AM,HYS_G04,,"9/9, 9/16, 9/23, 9/30, 10/7, 10/14, 10/21, 10/28, 11/4, 11/11, 11/18, 11/25, 12/2",- Staff,2026-08-15T01-53-13+08-00-full-term-1,
2420,5086,4,TUT,-T01,We,10:30AM,11:15AM,We 10:30AM - 11:15AM,HYS_G04,,"9/9, 9/16, 9/23, 9/30, 10/7, 10/14, 10/21, 10/28, 11/4, 11/11, 11/18, 11/25, 12/2",- Staff,2026-08-15T01-53-13+08-00-full-term-1,
2420,5082,1,LEC,-,Mo,12:30PM,03:15PM,Mo 12:30PM - 03:15PM,YIA_509,,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",- Staff,2026-08-15T01-53-13+08-00-full-term-1,
2420,5082,2,LEC,-,Mo,12:30PM,03:15PM,Mo 12:30PM - 03:15PM,YIA_509,,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",- Staff,2026-08-15T01-53-13+08-00-full-term-1,
2420,5082,3,TUT,-T01,Th,09:30AM,10:15AM,Th 09:30AM - 10:15AM,LSK_304,,"9/10, 9/17, 9/24",- Staff,2026-08-15T01-53-13+08-00-full-term-1,
2420,5082,4,TUT,-T01,Th,09:30AM,10:15AM,Th 09:30AM - 10:15AM,LSK_304,,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",- Staff,2026-08-15T01-53-13+08-00-full-term-1,
2420,5084,1,LEC,-,Tu,02:30PM,05:15PM,Tu 02:30PM - 05:15PM,UCA_103,,"9/8, 9/15, 9/22, 9/29, 10/6, 10/13, 10/20, 10/27, 11/3, 11/10, 11/17, 11/24, 12/1",- Staff,2026-08-15T01-53-13+08-00-full-term-1,
2420,5084,2,TUT,-T01,Th,02:30PM,03:15PM,Th 02:30PM - 03:15PM,LSK_203,,"9/10, 9/17, 9/24",- Staff,2026-08-15T01-53-13+08-00-full-term-1,
2420,5084,3,TUT,-T01,Th,02:30PM,03:15PM,Th 02:30PM - 03:15PM,LSK_203,,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",- Staff,2026-08-15T01-53-13+08-00-full-term-1,
2420,9615,1,CLW,AC01,Th,09:30AM,12:15PM,Th 09:30AM - 12:15PM,WMY_508,,"9/10, 9/17, 9/24",- Dr. Beatrice DE MAGISTRIS,2026-08-15T01-53-13+08-00-full-term-1,
2420,9615,2,CLW,AC01,Th,09:30AM,12:15PM,Th 09:30AM - 12:15PM,WMY_508,,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",- Dr. Beatrice DE MAGISTRIS,2026-08-15T01-53-13+08-00-full-term-1,
2420,9756,1,CLW,BC01,Th,02:30PM,05:15PM,Th 02:30PM - 05:15PM,ELB_203,,"9/10, 9/17, 9/24",- Dr. Beatrice DE MAGISTRIS,2026-08-15T01-53-13+08-00-full-term-1,
2420,9756,2,CLW,BC01,Th,02:30PM,05:15PM,Th 02:30PM - 05:15PM,ELB_203,,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",- Dr. Beatrice DE MAGISTRIS,2026-08-15T01-53-13+08-00-full-term-1,
2420,9389,1,LEC,A,Mo,02:30PM,04:15PM,Mo 02:30PM - 04:15PM,SWH_1,,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",- Dr. TU Shiu Hong Simon,2026-08-15T00-47-47+08-00,
2420,9389,2,LEC,A,Mo,02:30PM,04:15PM,Mo 02:30PM - 04:15PM,SWH_1,,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",- Dr. TU Shiu Hong Simon,2026-08-15T00-47-47+08-00,
2420,9389,3,TUT,AT01,Mo,04:30PM,05:15PM,Mo 04:30PM - 05:15PM,SWH_1,,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",- Dr. TU Shiu Hong Simon,2026-08-15T00-47-47+08-00,
2420,9389,4,TUT,AT01,Mo,04:30PM,05:15PM,Mo 04:30PM - 05:15PM,SWH_1,,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",- Dr. TU Shiu Hong Simon,2026-08-15T00-47-47+08-00,
2420,9535,1,LEC,B,Mo,02:30PM,04:15PM,Mo 02:30PM - 04:15PM,CKB_122,,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",- Professor Jeremy Avrum YELLEN,2026-08-15T00-47-47+08-00,
2420,9535,2,LEC,B,Mo,02:30PM,04:15PM,Mo 02:30PM - 04:15PM,CKB_122,,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",- Professor Jeremy Avrum YELLEN,2026-08-15T00-47-47+08-00,
2420,9535,3,TUT,BT01,Th,10:30AM,11:15AM,Th 10:30AM - 11:15AM,WMY_402,,"9/10, 9/17, 9/24",- Professor Jeremy Avrum YELLEN,2026-08-15T00-47-47+08-00,
2420,9535,4,TUT,BT01,Th,10:30AM,11:15AM,Th 10:30AM - 11:15AM,WMY_402,,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",- Professor Jeremy Avrum YELLEN,2026-08-15T00-47-47+08-00,
2420,9535,5,TUT,BT02,Th,11:30AM,12:15PM,Th 11:30AM - 12:15PM,WMY_402,,"9/10, 9/17, 9/24",- Professor Jeremy Avrum YELLEN,2026-08-15T00-47-47+08-00,
2420,9535,6,TUT,BT02,Th,11:30AM,12:15PM,Th 11:30AM - 12:15PM,WMY_402,,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",- Professor Jeremy Avrum YELLEN,2026-08-15T00-47-47+08-00,
2420,9407,1,LEC,C,We,02:30PM,04:15PM,We 02:30PM - 04:15PM,YIA_LT9,,"9/9, 9/16, 9/23, 9/30, 10/7, 10/14, 10/21, 10/28, 11/4, 11/11, 11/18, 11/25, 12/2",- Professor CHO Jieun,2026-08-15T00-47-47+08-00,
2420,9407,2,TUT,CT01,We,04:30PM,05:15PM,We 04:30PM - 05:15PM,YIA_LT9,,"9/9, 9/16, 9/23, 9/30, 10/7, 10/14, 10/21, 10/28, 11/4, 11/11, 11/18, 11/25, 12/2",- Professor CHO Jieun,2026-08-15T00-47-47+08-00,
2420,9614,1,LEC,A,Th,10:30AM,01:15PM,Th 10:30AM - 01:15PM,LSK_208,,"9/10, 9/17, 9/24",- Mr IP Kin Ho,2026-08-15T00-47-47+08-00,
2420,9614,2,LEC,A,Th,10:30AM,01:15PM,Th 10:30AM - 01:15PM,LSK_208,,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",- Mr IP Kin Ho,2026-08-15T00-47-47+08-00,
2420,9537,1,LEC,A,Mo,02:30PM,05:15PM,Mo 02:30PM - 05:15PM,LPN_LT,,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",- Professor HO Chi Ming,2026-08-15T00-47-47+08-00,
2420,9537,2,LEC,A,Mo,02:30PM,05:15PM,Mo 02:30PM - 05:15PM,LPN_LT,,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",- Professor HO Chi Ming,2026-08-15T00-47-47+08-00,
2420,5994,1,LEC,A,Th,02:30PM,05:15PM,Th 02:30PM - 05:15PM,ERB_803,,"9/10, 9/17, 9/24",- Professor Matthew Stanhope MEWHINNEY,2026-08-15T00-47-47+08-00,
2420,5994,2,LEC,A,Th,02:30PM,05:15PM,Th 02:30PM - 05:15PM,ERB_803,,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",- Professor Matthew Stanhope MEWHINNEY,2026-08-15T00-47-47+08-00,
2420,9137,1,LEC,A,Mo,10:30AM,01:15PM,Mo 10:30AM - 01:15PM,LSK_LT3,,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",- Mr. LAU Ching,2026-08-15T00-47-47+08-00,
2420,9137,2,LEC,A,Mo,10:30AM,01:15PM,Mo 10:30AM - 01:15PM,LSK_LT3,,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",- Mr. LAU Ching,2026-08-15T00-47-47+08-00,
2420,9530,1,LEC,B,Tu,10:30AM,01:15PM,Tu 10:30AM - 01:15PM,LSK_LT4,,"9/8, 9/15, 9/22, 9/29, 10/6, 10/13, 10/20, 10/27, 11/3, 11/10, 11/17, 11/24, 12/1",- Professor NG Wai Ming,2026-08-15T00-47-47+08-00,
2420,5995,1,LEC,C,We,09:30AM,12:15PM,We 09:30AM - 12:15PM,LSK_LT4,,"9/9, 9/16, 9/23, 9/30, 10/7, 10/14, 10/21, 10/28, 11/4, 11/11, 11/18, 11/25, 12/2",- Professor NG Wai Ming,2026-08-15T00-47-47+08-00,
2420,9578,1,LEC,A,We,09:30AM,12:15PM,We 09:30AM - 12:15PM,LSK_308,,"9/9, 9/16, 9/23, 9/30, 10/7, 10/14, 10/21, 10/28, 11/4, 11/11, 11/18, 11/25, 12/2",- Staff,2026-08-15T00-47-47+08-00,
2420,5080,1,LEC,-,Mo,09:30AM,12:15PM,Mo 09:30AM - 12:15PM,ERB_401,,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",- Dr. LIN Chaochun,2026-08-15T00-47-47+08-00,
2420,5080,2,LEC,-,Mo,09:30AM,12:15PM,Mo 09:30AM - 12:15PM,ERB_401,,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",- Dr. LIN Chaochun,2026-08-15T00-47-47+08-00,
2420,6556,1,LEC,A,TBA,,,TBA,NRR,,07/09/2026 - 30/11/2026,- Ms. KITAMURA Aya,2026-08-15T00-47-47+08-00,
2420,7330,1,LEC,A,Tu,08:30AM,10:15AM,Tu 08:30AM - 10:15AM,LSK_204,,"9/8, 9/15, 9/22, 9/29, 10/6, 10/13, 10/20, 10/27, 11/3, 11/10, 11/17, 11/24, 12/1",- Mr CHAU Wang Yeung,2026-08-15T00-47-47+08-00,
2420,7330,2,LEC,A,Th,02:30PM,04:15PM,Th 02:30PM - 04:15PM,WMY_402,,"9/10, 9/17, 9/24",- Mr CHAU Wang Yeung,2026-08-15T00-47-47+08-00,
2420,7330,3,LEC,A,Th,02:30PM,04:15PM,Th 02:30PM - 04:15PM,WMY_402,,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",- Mr CHAU Wang Yeung,2026-08-15T00-47-47+08-00,
2420,7347,1,LEC,B,Tu,10:30AM,12:15PM,Tu 10:30AM - 12:15PM,ELB_401,,"9/8, 9/15, 9/22, 9/29, 10/6, 10/13, 10/20, 10/27, 11/3, 11/10, 11/17, 11/24, 12/1",- Ms. SAKAGUCHI Kaori,2026-08-15T00-47-47+08-00,
2420,7347,2,LEC,B,Th,02:30PM,04:15PM,Th 02:30PM - 04:15PM,LSK_204,,"9/10, 9/17, 9/24",- Ms. SAKAGUCHI Kaori,2026-08-15T00-47-47+08-00,
2420,7347,3,LEC,B,Th,02:30PM,04:15PM,Th 02:30PM - 04:15PM,LSK_204,,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",- Ms. SAKAGUCHI Kaori,2026-08-15T00-47-47+08-00,
2420,7324,1,LEC,C,Mo,10:30AM,12:15PM,Mo 10:30AM - 12:15PM,LSK_204,,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",- Ms KOIKE Shinobu,2026-08-15T00-47-47+08-00,
2420,7324,2,LEC,C,Mo,10:30AM,12:15PM,Mo 10:30AM - 12:15PM,LSK_204,,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",- Ms KOIKE Shinobu,2026-08-15T00-47-47+08-00,
2420,7324,3,LEC,C,Th,10:30AM,12:15PM,Th 10:30AM - 12:15PM,LSK_204,,"9/10, 9/17, 9/24",- Ms KOIKE Shinobu,2026-08-15T00-47-47+08-00,
2420,7324,4,LEC,C,Th,10:30AM,12:15PM,Th 10:30AM - 12:15PM,LSK_204,,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",- Ms KOIKE Shinobu,2026-08-15T00-47-47+08-00,
2420,9692,1,LEC,D,Mo,08:30AM,10:15AM,Mo 08:30AM - 10:15AM,LSK_204,,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",- Mr KOIDE Masao,2026-08-15T00-47-47+08-00,
2420,9692,2,LEC,D,Mo,08:30AM,10:15AM,Mo 08:30AM - 10:15AM,LSK_204,,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",- Mr KOIDE Masao,2026-08-15T00-47-47+08-00,
